folder_name,dvc_commit,time,n1,n2,N1,N2,Volume,Difficulty,Effort
kdd-cup-2019,729575dde79ae45ef4e8ace8e1fe848166490652,1561443813,1,5,19,95,294.6857250822118,9.5,2799.5143882810116
kdd-cup-2019,05dcb83cb1f1f17942df64f2bb11eb60f2321f1a,1560931200,1,5,1,5,15.509775004326936,0.5,7.754887502163468
kdd-cup-2019,e432fc21d45bdb7b35075cbf212f7c94c966ee98,1560879485,1,5,1,5,15.509775004326936,0.5,7.754887502163468
kdd-cup-2019,0e63d0a449920ee39d2210f8a1c577cfc8574a36,1560842881,1,5,19,95,294.6857250822118,9.5,2799.5143882810116
kdd-cup-2019,8b880e0bf590bb65e6e2172240b666b82c9ddb84,1560354290,1,5,17,85,263.6661750735579,8.5,2241.162488125242
kdd-cup-2019,a84878dd2f3f5c61aa9ef1a8269bf9ec9ac7d987,1560258906,1,5,1,5,15.509775004326936,0.5,7.754887502163468
kdd-cup-2019,bf3c90a989d08050e6302eb5399887387e50c9a1,1560081362,0,0,0,0,0,0,0
kdd-cup-2019,7cd5fb52ef05feb645b186e3f195642680464f0d,1558687419,1,5,3,15,46.529325012980806,1.5,69.79398751947122
kdd-cup-2019,da428b22851852e959efb29d1b912c7f33083d92,1558608237,1,5,3,15,46.529325012980806,1.5,69.79398751947122
kdd-cup-2019,319735597334718d17a1ac3fb2705d1ae9c1bc6f,1558531927,1,5,3,15,46.529325012980806,1.5,69.79398751947122
kdd-cup-2019,87bbad48500c2214d10244684ee29d354c33a7ec,1558425942,1,5,2,10,31.019550008653873,1.0,31.019550008653873
kdd-cup-2019,9bca95f688b9a7ce721a694dcd158128fa5c7fd8,1558387650,1,5,3,15,46.529325012980806,1.5,69.79398751947122
kdd-cup-2019,a0d6d52cd05c2fcd98501792613f866ebfacbbf8,1558341407,1,5,3,15,46.529325012980806,1.5,69.79398751947122
kdd-cup-2019,ddbd1d142204a0a92d28ac6aaf8627e8990897b2,1558100979,1,5,1,5,15.509775004326936,0.5,7.754887502163468
kdd-cup-2019,277b1290dd1003fabecc0f6cf40f763be58e164f,1557851309,1,5,3,15,46.529325012980806,1.5,69.79398751947122
kdd-cup-2019,16754d94336ca68a697032933963e40011df5c01,1557825562,1,5,1,5,15.509775004326936,0.5,7.754887502163468
kdd-cup-2019,d1868644ae284e520b67461d3f78d097a1657e1b,1557824669,1,5,1,5,15.509775004326936,0.5,7.754887502163468
