folder_name,dvc_commit,time,complexity,E,N,P
pcam-with-dvc-cc,a09f4ed964a0de3d5d57b97fa12af35e2dcbf4b3,1560939588,1,1,2,1
pcam-with-dvc-cc,e969ff872a5fcc149445121b9f0e4c5004868695,1560515352,1,1,2,1
pcam-with-dvc-cc,5ea0d8bba3ca079480d34ba4f299d0563f8ab5f7,1560515067,1,1,2,1
pcam-with-dvc-cc,d0e64fd1cfe9dbdc69f24c4f3eae71a356f5de3f,1560607693,1,1,2,1
pcam-with-dvc-cc,04256186a9ba1b56e96d770cdc697a2d35eda687,1560473871,1,1,2,1
pcam-with-dvc-cc,fa26acf276cc2d6d8521fd266b1c28f6a8e5bd87,1560515089,1,1,2,1
pcam-with-dvc-cc,92727347d53a63e83be7add050a207ef563074a5,1560607731,1,1,2,1
pcam-with-dvc-cc,232b5fb6d18b5854b2dfe8b32c02bb2af1f0efdf,1560867495,1,1,2,1
pcam-with-dvc-cc,7d0141a75eef5422b43dda4bca1bdcca8a5eb099,1560637163,1,1,2,1
pcam-with-dvc-cc,bd31037f38350978df7aaf4e6a5f5badcffa0dee,1560473898,1,1,2,1
pcam-with-dvc-cc,bddd908f023e3adf5a777c596881c807331a8e62,1560603413,1,1,2,1
pcam-with-dvc-cc,8da85ad4a8e991f1c407572da55f00520a4f0f7b,1560602916,1,1,2,1
pcam-with-dvc-cc,4eefb708305ef88ffdb5a2b1d0bfec863c4d8ca3,1560607623,1,1,2,1
pcam-with-dvc-cc,3f4912ae75906adeb24590300d69412d38fcb526,1560607791,1,1,2,1
pcam-with-dvc-cc,b1a147dfddd6fc5079afb439b87c8177ec586576,1560867568,1,1,2,1
pcam-with-dvc-cc,77bf0d702e7b1e10c6f296d6d11b6035fe04976a,1560607651,1,1,2,1
pcam-with-dvc-cc,e56d4bc7a622ad1827effca917e4c11decbbd1b5,1560603058,1,1,2,1
pcam-with-dvc-cc,5813c88084f83ab3d6422e7b2c3e953638799c07,1560607481,1,1,2,1
pcam-with-dvc-cc,71543d238b0be5e9bd1af5ffc89528690297e9db,1560607587,1,1,2,1
pcam-with-dvc-cc,5fa78896d272ac0d67c43a90cb21255f1b5ae852,1560603115,1,1,2,1
pcam-with-dvc-cc,1e69b803e85193f624d8d6906f825b34d684cf2f,1560471787,1,1,2,1
pcam-with-dvc-cc,b7ad2136bc1871cf2cb240df6ff50e30f4a006ff,1560607512,1,1,2,1
pcam-with-dvc-cc,59fbd65039af091dae18044c266a97f18b2c2c87,1560867386,1,1,2,1
pcam-with-dvc-cc,3455e83e223cce18e9d7616a8bd6e9bf9cb46ca7,1560867703,1,1,2,1
pcam-with-dvc-cc,ccfc9f72405026e7aeef424d24f8944ed5beb77a,1560515280,1,1,2,1
pcam-with-dvc-cc,d9a660b1bb9629285e4cef62ac7c15dac1bdae9b,1560623855,1,1,2,1
pcam-with-dvc-cc,554f0a5c7294abce40a91ed659590a5d66d240a5,1560515306,1,1,2,1
pcam-with-dvc-cc,13e7fcf16b35e126a0232ad870f389a3dbd02c82,1560939430,1,1,2,1
pcam-with-dvc-cc,fa827569fe092e02562cff83c144f3dc530b017f,1560473757,1,1,2,1
pcam-with-dvc-cc,b567ac48e687776e2b635007ff1d773493b0f4f5,1560867618,1,1,2,1
pcam-with-dvc-cc,e9f767d1aaf653cecddccfc7723c7d2923fab316,1560607834,1,1,2,1
pcam-with-dvc-cc,6919fdd0a6b07c557289139e5b21e81e1dfbe8d3,1560473851,1,1,2,1
pcam-with-dvc-cc,59bc33e0c16440fdc9034e0071ea2b4109c3fb75,1560515153,1,1,2,1
pcam-with-dvc-cc,5de50f62a0c582194b23640aded08bf42de62d2d,1560515380,1,1,2,1
pcam-with-dvc-cc,7d8d1ebdb9f4e17f845d12697505e47cc99f1866,1560867308,1,1,2,1
pcam-with-dvc-cc,fa20b886b78aadd07f0f784997dc9d400906ff46,1560509795,1,1,2,1
pcam-with-dvc-cc,aeb91bf3049af0f99b99190e7fa6e1952553e0e8,1560607876,1,1,2,1
pcam-with-dvc-cc,b1fda631cf206c7e780a35ea38e486401adf5903,1560939565,1,1,2,1
pcam-with-dvc-cc,7a329969c2ee2d52a2f1b69420032453f6ffe172,1560939507,1,1,2,1
pcam-with-dvc-cc,f3c0b394326adc71a25450b9524b01ae767687aa,1560867666,1,1,2,1
pcam-with-dvc-cc,561a76588d529d388ed31506ade126a2f1f8f6eb,1560939535,1,1,2,1
pcam-with-dvc-cc,92c2a09dd13a5f4da67e90e60b0cf5421dde7949,1560471666,1,0,1,1
