folder_name,dvc_commit,time,n1,n2,N1,N2,Volume,Difficulty,Effort
UNHCRs_population_of_concern_HDX,40dc75c11f3c17d15015f37f2b5c82655ff7ecbe,1559671263,1,5,1,5,15.509775004326936,0.5,7.754887502163468
UNHCRs_population_of_concern_HDX,4d38974247c529fd630f41ea2b3ac166b376e3fe,1559513949,1,5,1,5,15.509775004326936,0.5,7.754887502163468
UNHCRs_population_of_concern_HDX,1df3f3743bce4d1c6071bc1d46d0d8570561186b,1558717168,1,5,1,5,15.509775004326936,0.5,7.754887502163468
UNHCRs_population_of_concern_HDX,518cd62b01a0ebb019c4c6595873a9b4c1572b20,1558221458,1,5,1,5,15.509775004326936,0.5,7.754887502163468
UNHCRs_population_of_concern_HDX,df2307818273f9080cd1132edfdeac54ee364847,1559772140,1,5,1,5,15.509775004326936,0.5,7.754887502163468
UNHCRs_population_of_concern_HDX,4e1ddb0b205b7542a7cc49b895a5866bb7dacfa9,1559514082,1,5,1,5,15.509775004326936,0.5,7.754887502163468
UNHCRs_population_of_concern_HDX,0d2f4f2d716261e585ba847598e3e2eacda65536,1558717236,1,5,1,5,15.509775004326936,0.5,7.754887502163468
UNHCRs_population_of_concern_HDX,a261a8d8fda3e3095555b56f081f7c414e424ce0,1558222113,1,5,1,5,15.509775004326936,0.5,7.754887502163468
