folder_name,dvc_commit,time,complexity,E,N,P
Planning-in-Imagination,28fa905c4685b8a4b89c2fe574624986bb9962ba,1552387659,4,6,6,2
Planning-in-Imagination,522d04299fbe14835b12c5d9858c4019c79ed4ef,1554714869,7,6,7,4
Planning-in-Imagination,94bab9f233ffd804f18bc414503f7a8e2a59bb92,1553589940,4,6,6,2
